customer_id,customer_name,email,phone,address,country,country_id,type,opening_balance
CUID_0445,Bui Oanh,buioanh@outlook.com,+84898972115,"595 Vo Van Tan, Phuong 1, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0446,Duong Hong Thao,duonghongthao@yahoo.com,+84945219619,"39 Tran Hung Dao, Phuong 11, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0447,Hoang Lan Dung,hoanglandung547@proton.me,+84806897663,"744 Dinh Tien Hoang, Phuong 15, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0448,Tran Thi Chi,tranthichi@hotmail.com,+84371389500,"558 Nguyen Hue, Phuong 13, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0449,Do Giang,dogiang@zoho.com,+84523541984,"476 Tran Hung Dao, Phuong Ben Nghe, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0450,Cong ty TNHH Asia Ha,congtytnhhasiaha@hotmail.com,+84928562290,"839 Cach Mang Thang Tam, Phuong 7, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0451,Nha phan phoi Inno Group,nhaphanphoiinnogroup@yahoo.com,+84828910344,"366 Dinh Tien Hoang, Phuong 13, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0452,Ho Xuan,hoxuan331@outlook.com,+84580936544,"928 Tran Hung Dao, Phuong 8, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0453,Do Duc Yen,doducyen@gmail.com,+84339610349,"130 Vo Van Tan, Phuong 11, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0454,Ho Van Dung,hovandung309@yahoo.com,+84596367678,"675 Dinh Tien Hoang, Phuong 10, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0455,Tran Ngoc Van,tranngocvan586@yahoo.com,+84546053972,"138 Le Loi, Phuong 11, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0456,Thuong mai Solutions Nam,thuongmaisolutionsnam569@proton.me,+84575085867,"222 Le Loi, Phuong 7, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0457,Vu Dung,vudung211@gmail.com,+84302701291,"977 Nguyen Van Cu, Phuong 8, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0458,Trung tam Future Quan,trungtamfuturequan@yahoo.com,+84759352082,"202 Tran Hung Dao, Phuong 10, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,3000
CUID_0459,Nha phan phoi Asia Khanh,nhaphanphoiasiakhanh637@hotmail.com,+84802394024,"721 Tran Hung Dao, Phuong 15, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0460,Nha phan phoi Inno Linh,nhaphanphoiinnolinh@zoho.com,+84564194060,"137 Vo Van Tan, Phuong 5, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0461,Tran Quoc Linh,tranquoclinh@yahoo.com,+84320929715,"906 Pham Ngoc Thach, Phuong Ben Nghe, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0462,Bui Xuan,buixuan@hotmail.com,+84919337955,"880 Dinh Tien Hoang, Phuong 14, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0463,Dang Giang,danggiang753@yahoo.com,+84707972671,"372 Nguyen Thi Minh Khai, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0464,Ho Khanh,hokhanh@hotmail.com,+84994300791,"68 Le Loi, Phuong 10, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0465,Cong ty TNHH Smart Xuan,congtytnhhsmartxuan509@proton.me,+84566510180,"445 Vo Van Tan, Phuong 11, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0466,Thuong mai Future Solutions,thuongmaifuturesolutions@zoho.com,+84368520859,"442 Nguyen Thi Minh Khai, Phuong 13, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0467,Ly Bao Xuan,lybaoxuan494@gmail.com,+84720639995,"924 Nguyen Van Cu, Phuong 14, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0468,Nguyen Quoc Minh,nguyenquocminh358@hotmail.com,+84340415849,"17 Tran Hung Dao, Phuong 10, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0469,Huynh Minh Xuan,huynhminhxuan449@hotmail.com,+84813438110,"414 Dinh Tien Hoang, Phuong 11, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0470,Vu Linh,vulinh@gmail.com,+84546177377,"855 Dinh Tien Hoang, Phuong 7, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0471,Doanh nghiep Solutions Khanh,doanhnghiepsolutionskhanh700@zoho.com,+84308450420,"449 Nguyen Hue, Phuong Ben Nghe, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0472,Hoang Linh,hoanglinh840@proton.me,+84817875195,"659 Tran Hung Dao, Phuong 8, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0473,Pham Quan,phamquan@gmail.com,+84983579240,"447 Nguyen Van Cu, Phuong 10, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0474,Huynh Khanh,huynhkhanh@hotmail.com,+84300724911,"981 Nguyen Thi Minh Khai, Phuong 11, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0475,Nguyen Thi Giang,nguyenthigiang829@hotmail.com,+84775622501,"654 Pasteur, Phuong 5, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0476,Nha phan phoi Group Quan,nhaphanphoigroupquan559@gmail.com,+84537927015,"268 Vo Van Tan, Phuong 11, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0477,Giai phap Media Uyen,giaiphapmediauyen@outlook.com,+84571292909,"204 Dinh Tien Hoang, Phuong 14, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0478,Doanh nghiep Pro Xuan,doanhnghiepproxuan@outlook.com,+84842112687,"476 Vo Van Tan, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0479,Ho Thi Ha,hothiha243@yahoo.com,+84701892762,"853 Nguyen Hue, Phuong 15, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0480,Bui Nam,buinam@gmail.com,+84521829603,"758 Pham Ngoc Thach, Phuong 7, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0481,Duong Yen,duongyen@gmail.com,+84892662432,"654 Dinh Tien Hoang, Phuong 7, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0482,Shop Solutions Uyen,shopsolutionsuyen@gmail.com,+84818147601,"191 Dinh Tien Hoang, Phuong Ben Nghe, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0483,Pham Ngoc Phuc,phamngocphuc@gmail.com,+84378630876,"54 Tran Hung Dao, Phuong 8, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0484,Dich vu Tech Tech,dichvutechtech@gmail.com,+84780178834,"259 Nguyen Van Cu, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0485,Duong Hong Minh,duonghongminh@gmail.com,+84819041628,"403 Le Loi, Phuong 14, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0486,Hoang Thanh Nam,hoangthanhnam946@gmail.com,+84986155616,"318 Pasteur, Phuong 10, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0487,Vu Lan Linh,vulanlinh@proton.me,+84989711479,"844 Le Loi, Phuong 5, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0488,Doanh nghiep Media Ha,doanhnghiepmediaha394@yahoo.com,+84734647386,"261 Dinh Tien Hoang, Phuong 13, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0489,Dang Thanh Phuc,dangthanhphuc@gmail.com,+84857820328,"381 Vo Van Tan, Phuong 14, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0490,Huynh Bao Giang,huynhbaogiang@hotmail.com,+84599280197,"396 Nguyen Van Cu, Phuong 13, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0491,Bui Bao Ha,buibaoha144@gmail.com,+84920847415,"981 Pham Ngoc Thach, Phuong 14, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0492,Do Huu Dung,dohuudung657@yahoo.com,+84961134947,"274 Pasteur, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0493,Le Thi Van,lethivan@outlook.com,+84374038960,"719 Nguyen Thi Minh Khai, Phuong 14, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0494,Phan Thi Oanh,phanthioanh@proton.me,+84710680250,"621 Nguyen Van Cu, Phuong 10, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0495,Cong ty TNHH Group Chi,congtytnhhgroupchi@gmail.com,+84509400397,"991 Dinh Tien Hoang, Phuong 15, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0496,Huynh Dung,huynhdung@hotmail.com,+84518153582,"165 Nguyen Thi Minh Khai, Phuong 5, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0497,Pham Giang,phamgiang986@proton.me,+84557693733,"886 Dinh Tien Hoang, Phuong 1, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0498,Dich vu Media Asia,dichvumediaasia@zoho.com,+84800738784,"475 Cach Mang Thang Tam, Phuong 7, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0499,Huynh Thi Ha,huynhthiha@proton.me,+84799749994,"382 Pham Ngoc Thach, Phuong 13, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0500,Doanh nghiep Pro Linh,doanhnghiepprolinh@zoho.com,+84736528666,"768 Nguyen Hue, Phuong 15, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0501,Phan Anh Chi,phananhchi473@yahoo.com,+84934581119,"416 Dinh Tien Hoang, Phuong 8, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0502,Bui Duc Uyen,buiducuyen39@gmail.com,+84514630639,"380 Dinh Tien Hoang, Phuong 14, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0503,Giai phap VN Binh,giaiphapvnbinh145@proton.me,+84920844281,"65 Le Loi, Phuong 13, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0504,Pham Anh Uyen,phamanhuyen@outlook.com,+84394958581,"750 Pasteur, Phuong Ben Nghe, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0505,Shop Tech Asia,shoptechasia@outlook.com,+84881945048,"138 Nguyen Thi Minh Khai, Phuong Ben Nghe, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0506,Nha phan phoi Smart Future,nhaphanphoismartfuture356@zoho.com,+84399508085,"898 Le Loi, Phuong 14, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0507,Duong Hong Nam,duonghongnam@gmail.com,+84841553864,"300 Pasteur, Phuong 5, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0508,Do Lan Quan,dolanquan@gmail.com,+84590450242,"475 Vo Van Tan, Phuong 13, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0509,Tran Thi Thao,tranthithao@outlook.com,+84803228287,"434 Nguyen Hue, Phuong 1, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0510,Ngo Bao Van,ngobaovan@proton.me,+84715453630,"964 Pasteur, Phuong 13, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0511,Ho Lan Nam,holannam236@zoho.com,+84971153798,"172 Cach Mang Thang Tam, Phuong 8, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0512,Do Giang,dogiang@gmail.com,+84590371463,"255 Nguyen Hue, Phuong 10, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0513,Ngo Phuc,ngophuc@hotmail.com,+84701098191,"155 Pham Ngoc Thach, Phuong 10, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0514,Huynh Hung,huynhhung814@outlook.com,+84944624864,"174 Tran Hung Dao, Phuong 10, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0515,Dich vu Star Solutions,dichvustarsolutions@gmail.com,+84746517910,"33 Vo Van Tan, Phuong 15, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0516,Ly Quoc Giang,lyquocgiang708@yahoo.com,+84324935274,"534 Dinh Tien Hoang, Phuong 8, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0517,Trung tam Smart Smart,trungtamsmartsmart@zoho.com,+84537948478,"647 Le Loi, Phuong Ben Nghe, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0518,Huynh Chi,huynhchi34@outlook.com,+84524689531,"838 Cach Mang Thang Tam, Phuong 13, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0519,Do Minh Nam,dominhnam704@gmail.com,+84972532022,"232 Le Loi, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0520,Cong ty Co phan Asia Oanh,congtycophanasiaoanh@proton.me,+84781040214,"625 Cach Mang Thang Tam, Phuong Ben Nghe, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0521,Nguyen Bao Yen,nguyenbaoyen@gmail.com,+84719055304,"859 Dinh Tien Hoang, Phuong 10, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0522,Tran Quoc Uyen,tranquocuyen305@zoho.com,+84846989128,"152 Le Loi, Phuong 11, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0523,Ho Oanh,hooanh@zoho.com,+84927190368,"286 Tran Hung Dao, Phuong 7, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0524,Duong Thanh Quan,duongthanhquan@proton.me,+84952442740,"794 Pham Ngoc Thach, Phuong 5, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0525,Nha phan phoi Inno VN,nhaphanphoiinnovn@gmail.com,+84926434387,"536 Cach Mang Thang Tam, Phuong 10, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0526,Cong ty Co phan Elite Global,congtycophaneliteglobal@yahoo.com,+84898571213,"900 Pasteur, Phuong 5, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0527,Tran Lan Thao,tranlanthao487@yahoo.com,+84542904155,"64 Nguyen Thi Minh Khai, Phuong 10, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0528,Giai phap Group Dung,giaiphapgroupdung@yahoo.com,+84526510211,"926 Nguyen Van Cu, Phuong Ben Nghe, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0529,Hoang Thanh Phuc,hoangthanhphuc225@outlook.com,+84741267201,"939 Pasteur, Phuong 14, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0530,Doanh nghiep Digital VN,doanhnghiepdigitalvn921@yahoo.com,+84810431206,"883 Nguyen Van Cu, Phuong Ben Nghe, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0531,Vu Uyen,vuuyen17@gmail.com,+84562257708,"353 Nguyen Thi Minh Khai, Phuong 14, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0532,Vu Thi An,vuthian341@hotmail.com,+84578951670,"430 Nguyen Hue, Phuong 7, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0533,Ho Anh Oanh,hoanhoanh@yahoo.com,+84393126599,"907 Vo Van Tan, Phuong 7, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0534,Huynh Anh Linh,huynhanhlinh593@hotmail.com,+84578175731,"18 Nguyen Thi Minh Khai, Phuong 7, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0535,Hoang Ngoc Ha,hoangngocha@hotmail.com,+84970025034,"686 Nguyen Van Cu, Phuong 1, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0536,Thuong mai Future Asia,thuongmaifutureasia@gmail.com,+84391502438,"662 Dinh Tien Hoang, Phuong 13, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0537,Hoang Minh,hoangminh@yahoo.com,+84781724132,"959 Nguyen Thi Minh Khai, Phuong 15, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0538,Giai phap Media Global,giaiphapmediaglobal@zoho.com,+84756334949,"37 Dinh Tien Hoang, Phuong 5, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0539,Pham Quoc Giang,phamquocgiang@zoho.com,+84580816475,"869 Nguyen Van Cu, Phuong 5, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0540,Cong ty Co phan Digital Smart,congtycophandigitalsmart@hotmail.com,+84781557755,"517 Tran Hung Dao, Phuong 8, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0541,Ly Thi Hung,lythihung156@gmail.com,+84585210539,"317 Dinh Tien Hoang, Phuong 14, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0542,Thuong mai VN Quan,thuongmaivnquan@proton.me,+84810172562,"501 Pham Ngoc Thach, Phuong 10, Quan 3, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0543,Do Anh Dung,doanhdung@outlook.com,+84812135066,"465 Nguyen Van Cu, Phuong 11, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0544,Trung tam Tech Future,trungtamtechfuture@hotmail.com,+84529551165,"480 Tran Hung Dao, Phuong 10, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0545,Duong Anh Uyen,duonganhuyen@zoho.com,+84575626555,"859 Dinh Tien Hoang, Phuong 5, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0546,Nha phan phoi Media Smart,nhaphanphoimediasmart@outlook.com,+84832797187,"403 Dinh Tien Hoang, Phuong 5, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0547,Duong Thao,duongthao@hotmail.com,+84993639512,"458 Pham Ngoc Thach, Phuong 8, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0548,Dang Hung,danghung@gmail.com,+84928834501,"757 Vo Van Tan, Phuong 14, Quan 7, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0549,Vu Quoc Xuan,vuquocxuan@yahoo.com,+84843007212,"625 Vo Van Tan, Phuong 11, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0550,Trung tam Smart Khanh,trungtamsmartkhanh@gmail.com,+84390589530,"724 Le Loi, Phuong Ben Nghe, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0551,Cong ty TNHH Tech Hung,congtytnhhtechhung342@outlook.com,+84915796820,"980 Pasteur, Phuong Ben Nghe, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0552,Phan Thanh Chi,phanthanhchi@zoho.com,+84320056438,"243 Nguyen Van Cu, Phuong 1, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0553,Thuong mai Asia Minh,thuongmaiasiaminh@proton.me,+84950764414,"928 Pasteur, Phuong 11, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0554,Nguyen Thi Yen,nguyenthiyen765@gmail.com,+84559078011,"54 Cach Mang Thang Tam, Phuong 11, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0555,Hoang Anh Uyen,hoanganhuyen78@proton.me,+84925473927,"974 Cach Mang Thang Tam, Phuong 15, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0556,Ly Duc Xuan,lyducxuan354@zoho.com,+84876221927,"225 Le Loi, Phuong 11, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0557,Vu Thi Dung,vuthidung@gmail.com,+84925390830,"401 Dinh Tien Hoang, Phuong 14, Quan 1, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0558,Do Van Minh,dovanminh@gmail.com,+84799738272,"38 Cach Mang Thang Tam, Phuong Ben Nghe, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0559,Cong ty TNHH Net Smart,congtytnhhnetsmart738@zoho.com,+84789455513,"773 Nguyen Hue, Phuong 7, Quan 1, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0560,Trung tam Media An,trungtammediaan584@zoho.com,+84802226703,"686 Cach Mang Thang Tam, Phuong 10, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0561,Nguyen Quoc Uyen,nguyenquocuyen@proton.me,+84345085942,"815 Pham Ngoc Thach, Phuong 10, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0562,Doanh nghiep Star Group,doanhnghiepstargroup39@yahoo.com,+84368507072,"273 Nguyen Van Cu, Phuong 11, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0563,Shop Media VN,shopmediavn@zoho.com,+84502586042,"35 Cach Mang Thang Tam, Phuong Ben Nghe, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0564,Do Huu An,dohuuan297@yahoo.com,+84390685755,"362 Nguyen Hue, Phuong 13, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,person,10
CUID_0565,Giai phap Net Digital,giaiphapnetdigital@gmail.com,+84359675187,"631 Nguyen Thi Minh Khai, Phuong 15, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0566,Duong Lan Khanh,duonglankhanh786@hotmail.com,+84723964940,"583 Vo Van Tan, Phuong 5, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0567,Cong nghe Net Oanh,congnghenetoanh@yahoo.com,+84392966673,"130 Le Loi, Phuong 13, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0568,Vu Thi Hung,vuthihung@yahoo.com,+84914774188,"34 Tran Hung Dao, Phuong 5, Quan 5, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0569,Phan Oanh,phanoanh@yahoo.com,+84522383617,"85 Cach Mang Thang Tam, Phuong 14, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0570,Giai phap VN Uyen,giaiphapvnuyen187@proton.me,+84599085363,"459 Tran Hung Dao, Phuong 15, Quan Go Vap, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0571,Nha phan phoi VN Van,nhaphanphoivnvan530@hotmail.com,+84558433118,"762 Nguyen Hue, Phuong 13, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0572,Shop Media Khanh,shopmediakhanh294@hotmail.com,+84742192612,"295 Tran Hung Dao, Phuong 5, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0573,Le Lan Binh,lelanbinh@zoho.com,+84308029575,"860 Nguyen Thi Minh Khai, Phuong 10, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0574,Cong ty Co phan Pro Phuc,congtycophanprophuc885@outlook.com,+84397130773,"529 Cach Mang Thang Tam, Phuong 10, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0575,Ngo Duc Nam,ngoducnam@gmail.com,+84538680601,"395 Nguyen Hue, Phuong 8, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0576,Le Minh,leminh896@yahoo.com,+84998700521,"438 Pham Ngoc Thach, Phuong Ben Nghe, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0577,Huynh Ngoc Ha,huynhngocha@hotmail.com,+84764655229,"928 Pham Ngoc Thach, Phuong 13, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0578,Cong ty Co phan Solutions Thao,congtycophansolutionsthao@hotmail.com,+84767748442,"307 Pham Ngoc Thach, Phuong 15, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0579,Cong ty TNHH Global Ha,congtytnhhglobalha@hotmail.com,+84834392738,"325 Nguyen Thi Minh Khai, Phuong 13, Quan 7, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0580,Pham Dung,phamdung@zoho.com,+84360780797,"576 Le Loi, Phuong 1, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0581,Le Phuc,lephuc820@proton.me,+84393279009,"114 Vo Van Tan, Phuong 13, Quan Phu Nhuan, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0582,Nguyen Thi Khanh,nguyenthikhanh126@gmail.com,+84861720077,"435 Nguyen Van Cu, Phuong 1, Thanh pho Thu Duc, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0583,Ho Anh Hung,hoanhhung@zoho.com,+84747340953,"449 Le Loi, Phuong 8, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0584,Ly Van,lyvan508@yahoo.com,+84897745074,"498 Pasteur, Phuong 5, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0585,Cong ty Co phan Media Future,congtycophanmediafuture@yahoo.com,+84850485870,"515 Pham Ngoc Thach, Phuong 13, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0586,Cong ty TNHH Digital Oanh,congtytnhhdigitaloanh214@gmail.com,+84575363758,"760 Le Loi, Phuong 5, Quan Tan Binh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0587,Ngo Hong Dung,ngohongdung890@yahoo.com,+84904184753,"313 Le Loi, Phuong 13, Quan 10, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0588,Trung tam Global Ha,trungtamglobalha@zoho.com,+84561526752,"483 Nguyen Hue, Phuong 11, Quan 5, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0589,Cong nghe Tech Ha,congnghetechha481@outlook.com,+84990710406,"618 Tran Hung Dao, Phuong 5, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0590,Shop Future Tech,shopfuturetech840@yahoo.com,+84853642560,"166 Le Loi, Phuong 8, Quan 10, TP. Ho Chi Minh",Vietnam,VN,company,0
CUID_0591,Le Yen,leyen@proton.me,+84758697692,"12 Nguyen Hue, Phuong 8, Quan 3, TP. Ho Chi Minh",Vietnam,VN,person,0
CUID_0592,Doanh nghiep Solutions Uyen,doanhnghiepsolutionsuyen917@gmail.com,+84918443723,"802 Dinh Tien Hoang, Phuong 14, Quan Binh Thanh, TP. Ho Chi Minh",Vietnam,VN,company,0
